"UserResponseIntId,""UserPollStateId"",""Country"",""Age"",""Gender"",""District"",""Province"",""CreatedDate"",""AgeGroup"",""UserPollStateIntId"",""Feel Safe Sending Children to School"",""Scared to Visit Health Facilities"",""Make a Living"",""Conditions in Quarantine"",""Discrimination"",""Ebola Response Making Progress"",""Feel Safer Traveling without Road Blocks"",""Harassment at Checkpoints"",""Prepared for Future Health Crisis"",""Support Families of Ebola Sufferers"",""Trusting the Information"",""Welcome Ebola Survivors"",""What Makes People Stay in Quarantine"",""Worried about Quarantine"""
"220269985570766528,""3087234106"",""Sierra Leone"",""35"",""Male"",""Bo"",""Southern"",""2014-12-03"",""35+"",""-800403138949650560"","""","""",""No"","""","""",""Yes"","""",""No"","""",""Yes"","""","""","""",""No"""
"6324022370766844928,""3087235006"",""Sierra Leone"",""54"",""Female"",""Western Urban"",""Western"",""2014-12-03"",""35+"",""511748753433169216"","""","""",""No"","""","""",""No"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"-827649071783209472,""3087235106"",""Sierra Leone"",""22"",""Male"",""Koinadugu"",""Northern"",""2014-12-03"",""15 to 24"",""-2451129292203357696"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"3924507919626525696,""3087235906"",""Sierra Leone"",""16"",""Female"",""Kenema"",""Eastern"",""2014-12-03"",""15 to 24"",""-1930786356069810688"","""","""",""Don't know"","""","""",""Don't know"","""",""Don't know"","""",""Don't know"","""","""","""",""Don't know"""
"1031982020957906944,""3087236706"",""Sierra Leone"",""22"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""15 to 24"",""-3283163947673710592"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Don't know"","""","""","""",""Yes"""
"-894097700765827328,""3087236906"",""Sierra Leone"",""30"",""Female"",""Bombali"",""Northern"",""2014-12-03"",""25 to 34"",""-6639645177526706176"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"180057047456961440,""3087237206"",""Sierra Leone"",""27"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""25 to 34"",""8887414493021202432"","""","""",""No"","""","""",""Don't know"","""",""Yes"","""",""Don't know"","""","""","""",""Yes"""
"3094571184790801920,""3087237506"",""Sierra Leone"",""16"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""15 to 24"",""5243230190880660480"","""","""",""No"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"814197776172805248,""3087237606"",""Sierra Leone"",""19"",""Female"",""Bo"",""Southern"",""2014-12-03"",""15 to 24"",""2988963676127756800"","""","""",""Yes"","""","""",""Yes"","""",""No"","""",""Yes"","""","""","""",""No"""
"4258609492259387392,""3087238206"",""Sierra Leone"",""59"",""Male"",""Western Rural"",""Western"",""2014-12-03"",""35+"",""1834766026806198784"","""","""",""Don't know"","""","""",""Yes"","""",""Don't know"","""",""Yes"","""","""","""",""Yes"""
"-686262468625799040,""3087238406"",""Sierra Leone"",""35"",""Female"",""Western Urban"",""Western"",""2014-12-03"",""35+"",""1574487584121565952"","""","""",""No"","""","""",""No"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"-559518545094692736,""3087238606"",""Sierra Leone"",""20"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""15 to 24"",""-8911766213743581184"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"2765672915098374144,""3087238906"",""Sierra Leone"",""28"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""25 to 34"",""-7661920441430821888"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Don't know"","""","""","""",""Yes"""
"2602735316288658944,""3087239106"",""Sierra Leone"",""23"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""15 to 24"",""-3514986457681489408"","""","""",""No"","""","""",""Yes"","""",""Yes"","""",""Don't know"","""","""","""",""Yes"""
"2609586703410077696,""3087239406"",""Sierra Leone"",""16"",""Female"",""Kenema"",""Eastern"",""2014-12-03"",""15 to 24"",""-4026581648209458688"","""","""",""Yes"","""","""",""Yes"","""",""No"","""",""No"","""","""","""",""Don't know"""
"-891221974289140992,""3087240606"",""Sierra Leone"",""20"",""Female"",""Western Urban"",""Western"",""2014-12-03"",""15 to 24"",""-2596824362649170432"","""","""",""Yes"","""","""",""No"","""",""No"","""",""Don't know"","""","""","""",""No"""
"1324372107644888320,""3087240706"",""Sierra Leone"",""17"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""15 to 24"",""2587000103155209216"","""","""",""Yes"","""","""",""Don't know"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"469173812559901760,""3087241006"",""Sierra Leone"",""29"",""Female"",""Western Urban"",""Western"",""2014-12-03"",""25 to 34"",""4660830926121319424"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Don't know"","""","""","""",""Yes"""
"-213012707100524704,""3087241306"",""Sierra Leone"",""16"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""15 to 24"",""4942592420697123840"","""","""",""No"","""","""",""Yes"","""",""No"","""",""Don't know"","""","""","""",""Yes"""
"8504837242782663680,""3087242106"",""Sierra Leone"",""19"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""15 to 24"",""-2986069974939127808"","""","""",""No"","""","""",""No"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"1293908061947985152,""3087242206"",""Sierra Leone"",""26"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""25 to 34"",""-111096771186652928"","""","""",""No"","""","""",""Yes"","""",""No"","""",""Don't know"","""","""","""",""Yes"""
"-668093258989722624,""3087242306"",""Sierra Leone"",""17"",""Male"",""Western Urban"",""Western"",""2014-12-03"",""15 to 24"",""3030204685223237632"","""","""",""No"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"3530255776797509632,""3087243206"",""Sierra Leone"",""37"",""Female"",""Bo"",""Southern"",""2014-12-03"",""35+"",""2755798881142639104"","""","""",""Yes"","""","""",""Yes"","""",""Don't know"","""",""Yes"","""","""","""",""No"""
"1606146069459826688,""3087243906"",""Sierra Leone"",""27"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""25 to 34"",""-7587425929465703424"","""","""",""Don't know"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"5547069593233177600,""3087244806"",""Sierra Leone"",""35"",""Female"",""Western Urban"",""Western"",""2014-12-03"",""35+"",""3961212382572187648"","""","""",""No"","""","""",""Yes"","""",""Yes"","""",""Don't know"","""","""","""",""Yes"""
"36843835634048304,""3087245006"",""Sierra Leone"",""55"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""35+"",""754260339262370304"","""","""",""No"","""","""",""Yes"","""",""No"","""",""Don't know"","""","""","""",""No"""
"3719898200198494208,""3087245406"",""Sierra Leone"",""24"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""15 to 24"",""-5484330355067703296"","""","""",""Yes"","""","""",""Yes"","""",""No"","""",""Yes"","""","""","""",""Yes"""
"51801007458578464,""3087245506"",""Sierra Leone"",""21"",""Female"",""Port Loko"",""Northern"",""2014-12-03"",""15 to 24"",""-8400108490415059968"","""","""",""No"","""","""",""Yes"","""",""No"","""",""Yes"","""","""","""",""Yes"""
"-561415908166662784,""3087245906"",""Sierra Leone"",""20"",""Female"",""Western Urban"",""Western"",""2014-12-03"",""15 to 24"",""-7207929218234043392"","""","""",""Don't know"","""","""",""Don't know"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"-366533733398032192,""3087246506"",""Sierra Leone"",""24"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""15 to 24"",""-957603884180913408"","""","""",""Don't know"","""","""",""No"","""",""No"","""",""Yes"","""","""","""",""Yes"""
"260135147048193344,""3087247006"",""Sierra Leone"",""36"",""Female"",""Bo"",""Southern"",""2014-12-03"",""35+"",""3494724005454452224"","""","""",""Yes"","""","""",""Yes"","""",""No"","""",""Yes"","""","""","""",""Yes"""
"-1567730965150539520,""3087247106"",""Sierra Leone"",""18"",""Female"",""Kono"",""Eastern"",""2014-12-03"",""15 to 24"",""7030105585612239872"","""","""",""No"","""","""",""No"","""",""No"","""",""No"","""","""","""",""Yes"""
"4854416010287182848,""3087247606"",""Sierra Leone"",""64"",""Female"",""Western Urban"",""Western"",""2014-12-03"",""35+"",""9218204844236609536"","""","""",""No"","""","""",""Don't know"","""",""Don't know"","""",""Don't know"","""","""","""",""Yes"""
"-45137943970514296,""3087248506"",""Sierra Leone"",""21"",""Female"",""Bo"",""Southern"",""2014-12-03"",""15 to 24"",""6763230554517985280"","""","""",""No"","""","""",""Don't know"","""",""No"","""",""Yes"","""","""","""",""Yes"""
"1336526628991004160,""3087248706"",""Sierra Leone"",""21"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""15 to 24"",""-3942890122958716416"","""","""",""No"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"3650442306121351168,""3087249006"",""Sierra Leone"",""20"",""Female"",""Western Urban"",""Western"",""2014-12-03"",""15 to 24"",""-2204074074569965312"","""","""",""Yes"","""","""",""Yes"","""",""Don't know"","""",""Don't know"","""","""","""",""Don't know"""
"2947256709231661056,""3087249206"",""Sierra Leone"",""26"",""Female"",""Western Urban"",""Western"",""2014-12-03"",""25 to 34"",""-2208910839086704384"","""","""",""Don't know"","""","""",""No"","""",""Don't know"","""",""Yes"","""","""","""",""Yes"""
"7443773139030573056,""3087249306"",""Sierra Leone"",""21"",""Female"",""Bonthe"",""Southern"",""2014-12-03"",""15 to 24"",""-6962742828811384832"","""","""",""No"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""No"""
"-3826762656165863424,""3087249706"",""Sierra Leone"",""26"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""25 to 34"",""8942993517515753472"","""","""",""No"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"-311704488429175168,""3087250306"",""Sierra Leone"",""18"",""Female"",""Bo"",""Southern"",""2014-12-03"",""15 to 24"",""-9010499842331910144"","""","""",""Yes"","""","""",""Don't know"","""",""Don't know"","""",""Don't know"","""","""","""",""Yes"""
"2807775331739498496,""3087252306"",""Sierra Leone"",""19"",""Female"",""Koinadugu"",""Northern"",""2014-12-03"",""15 to 24"",""-5967341498972553216"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""No"","""","""","""",""No"""
"3608302430639052288,""3087253606"",""Sierra Leone"",""21"",""Female"",""Kenema"",""Eastern"",""2014-12-03"",""15 to 24"",""2775732555049922048"","""","""",""Yes"","""","""",""Yes"","""",""Don't know"","""",""Yes"","""","""","""",""Yes"""
"262837557119237824,""3087253706"",""Sierra Leone"",""16"",""Female"",""Western Urban"",""Western"",""2014-12-03"",""15 to 24"",""9035268586491168768"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"-972592941590666752,""3087253906"",""Sierra Leone"",""26"",""Female"",""Western Urban"",""Western"",""2014-12-03"",""25 to 34"",""2978726119040077312"","""","""",""No"","""","""",""No"","""",""Yes"","""",""Don't know"","""","""","""",""Yes"""
"-57903213915267800,""3087254906"",""Sierra Leone"",""20"",""Female"",""Tonkolili"",""Northern"",""2014-12-03"",""15 to 24"",""-5595184264814543872"","""","""",""No"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"-73694867522964368,""3087255006"",""Sierra Leone"",""19"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""15 to 24"",""-7403368134470222848"","""","""",""No"","""","""",""Yes"","""",""No"","""",""Don't know"","""","""","""",""Yes"""
"741371672251037824,""3087256606"",""Sierra Leone"",""22"",""Male"",""Bo"",""Southern"",""2014-12-03"",""15 to 24"",""8857973098568288256"","""","""",""Yes"","""","""",""Yes"","""",""Don't know"","""",""Yes"","""","""","""",""No"""
"240051287751823424,""3087256906"",""Sierra Leone"",""22"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""15 to 24"",""-8244257729079557120"","""","""",""Yes"","""","""",""Yes"","""",""No"","""",""Yes"","""","""","""",""No"""
"1423211478602008832,""3087257506"",""Sierra Leone"",""20"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""15 to 24"",""-498171470782400256"","""","""",""Yes"","""","""",""No"","""",""Yes"","""",""No"","""","""","""",""No"""
"879147356223574784,""3087257706"",""Sierra Leone"",""44"",""Male"",""Port Loko"",""Northern"",""2014-12-03"",""35+"",""-3185980090576338944"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"1368830459346468096,""3087258706"",""Sierra Leone"",""21"",""Female"",""Moyamba"",""Southern"",""2014-12-03"",""15 to 24"",""1291951573741603072"","""","""",""No"","""","""",""Don't know"","""",""No"","""",""Don't know"","""","""","""",""No"""
"2639639923823591936,""3087258806"",""Sierra Leone"",""31"",""Female"",""Bombali"",""Northern"",""2014-12-03"",""25 to 34"",""2772194863721706496"","""","""",""No"","""","""",""Yes"","""",""Yes"","""",""Don't know"","""","""","""",""Yes"""
"712448050562842112,""3087259506"",""Sierra Leone"",""34"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""25 to 34"",""534957320867291904"","""","""",""No"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"3860650079520611840,""3087261006"",""Sierra Leone"",""19"",""Female"",""Port Loko"",""Northern"",""2014-12-03"",""15 to 24"",""27792117103727188"","""","""",""No"","""","""",""Yes"","""",""No"","""",""Yes"","""","""","""",""Yes"""
"668489842095195648,""3087263206"",""Sierra Leone"",""30"",""Male"",""Western Urban"",""Western"",""2014-12-03"",""25 to 34"",""4239000770502201344"","""","""",""No"","""","""",""No"","""",""No"","""",""Don't know"","""","""","""",""Yes"""
"3911678395276604416,""3087264306"",""Sierra Leone"",""24"",""Male"",""Bombali"",""Northern"",""2014-12-03"",""15 to 24"",""5328781191868976128"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"94052730954681008,""3087265106"",""Sierra Leone"",""29"",""Male"",""Bonthe"",""Southern"",""2014-12-03"",""25 to 34"",""-5202129037875384320"","""","""",""Yes"","""","""",""Don't know"","""",""No"","""",""Yes"","""","""","""",""Yes"""
"-511964102276735296,""3087267106"",""Sierra Leone"",""24"",""Male"",""Western Rural"",""Western"",""2014-12-03"",""15 to 24"",""5478043908957211648"","""","""",""Don't know"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"3552855964607114240,""3087267306"",""Sierra Leone"",""26"",""Male"",""Kenema"",""Eastern"",""2014-12-03"",""25 to 34"",""-5791986989172557824"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"4094287114284272128,""3087268206"",""Sierra Leone"",""28"",""Male"",""Western Rural"",""Western"",""2014-12-03"",""25 to 34"",""-6702340395041818624"","""","""",""No"","""","""",""Yes"","""",""Don't know"","""",""Yes"","""","""","""",""Yes"""
"-115652317035482864,""3087268506"",""Sierra Leone"",""22"",""Male"",""Kenema"",""Eastern"",""2014-12-03"",""15 to 24"",""326549724062080768"","""","""",""No"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"-231894421370663360,""3087269006"",""Sierra Leone"",""22"",""Male"",""Bo"",""Southern"",""2014-12-03"",""15 to 24"",""2919865552178834944"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"-741319110195218944,""3087269506"",""Sierra Leone"",""25"",""Male"",""Western Urban"",""Western"",""2014-12-03"",""25 to 34"",""7475605594566853632"","""","""",""Yes"","""","""",""Yes"","""",""No"","""",""Yes"","""","""","""",""No"""
"37806843338996392,""3087269606"",""Sierra Leone"",""27"",""Male"",""Bo"",""Southern"",""2014-12-03"",""25 to 34"",""9056477378630510592"","""","""",""Yes"","""","""",""Yes"","""",""Don't know"","""",""Yes"","""","""","""",""Yes"""
"512225554848623296,""3087269706"",""Sierra Leone"",""29"",""Male"",""Port Loko"",""Northern"",""2014-12-03"",""25 to 34"",""9139248867037373440"","""","""",""Yes"","""","""",""Yes"","""",""Don't know"","""",""Yes"","""","""","""",""Yes"""
"-181247401902518784,""3087269906"",""Sierra Leone"",""21"",""Male"",""Western Urban"",""Western"",""2014-12-03"",""15 to 24"",""3836226371299591680"","""","""",""No"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""No"""
"9715648188410280,""3087270106"",""Sierra Leone"",""26"",""Male"",""Bo"",""Southern"",""2014-12-03"",""25 to 34"",""8116882581022505984"","""","""",""No"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"-258307787099396576,""3087272306"",""Sierra Leone"",""20"",""Male"",""Kailahun"",""Eastern"",""2014-12-03"",""15 to 24"",""-2527863419899344896"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"15778927037254856,""3087273506"",""Sierra Leone"",""27"",""Female"",""Western Rural"",""Western"",""2014-12-03"",""25 to 34"",""-400847551595499584"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"930306987313319552,""3087273706"",""Sierra Leone"",""25"",""Male"",""Western Urban"",""Western"",""2014-12-03"",""25 to 34"",""4241796771663776256"","""","""",""No"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"45938242957502400,""3087274606"",""Sierra Leone"",""21"",""Male"",""Western Urban"",""Western"",""2014-12-03"",""15 to 24"",""1042207016537580160"","""","""",""No"","""","""",""Yes"","""",""No"","""",""Don't know"","""","""","""",""Yes"""
"4246208961435378176,""3087274906"",""Sierra Leone"",""25"",""Male"",""Western Rural"",""Western"",""2014-12-03"",""25 to 34"",""-5048192992923201536"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
"569984768779247744,""3087276206"",""Sierra Leone"",""29"",""Male"",""Kenema"",""Eastern"",""2014-12-03"",""25 to 34"",""2253053391599779328"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""No"","""","""","""",""Yes"""
"-871931695540058624,""3087276506"",""Sierra Leone"",""24"",""Male"",""Kenema"",""Eastern"",""2014-12-03"",""15 to 24"",""-579239695482572800"","""","""",""Don't know"","""","""",""Yes"","""",""Yes"","""",""Don't know"","""","""","""",""Yes"""
"7723516980316092416,""3087276606"",""Sierra Leone"",""24"",""Male"",""Kenema"",""Eastern"",""2014-12-03"",""15 to 24"",""-8571690722294259712"","""","""",""Yes"","""","""",""Yes"","""",""Yes"","""",""Yes"","""","""","""",""Yes"""
