District,Caste_ethnicity,Gender,Q1.i,Count,Tag
ramechhap,dalit,female,housing_inspections,0,housing
ramechhap,dalit,female,toilets_sanitation,0,health
ramechhap,dalit,female,psychosocial_counseling,0,health
ramechhap,dalit,female,healthcare,0,health
ramechhap,dalit,female,education,0,education
ramechhap,dalit,female,seeds_and_fertilizers,0,food
ramechhap,dalit,male,long_term_shelter__housing,9,housing
ramechhap,dalit,male,short_term_shelter__tent_shelt,1,housing
ramechhap,dalit,male,financial_support,1,financial
ramechhap,dalit,male,healthcare,1,health
ramechhap,dalit,male,other,0,
ramechhap,dalit,male,livelihoods,0,
ramechhap,dalit,male,clean_water,0,water
ramechhap,dalit,male,food,0,food
ramechhap,dalit,male,housing_inspections,0,housing
ramechhap,dalit,male,toilets_sanitation,0,health
ramechhap,dalit,male,psychosocial_counseling,0,health
ramechhap,dalit,male,education,0,education
ramechhap,dalit,male,seeds_and_fertilizers,0,food
ramechhap,gurung,female,short_term_shelter__tent_shelt,0,housing
ramechhap,gurung,female,other,0,
ramechhap,gurung,female,long_term_shelter__housing,0,housing
ramechhap,gurung,female,livelihoods,0,
ramechhap,gurung,female,clean_water,0,water
ramechhap,gurung,female,financial_support,0,financial
ramechhap,gurung,female,food,0,food
ramechhap,gurung,female,housing_inspections,0,housing
ramechhap,gurung,female,toilets_sanitation,0,health
ramechhap,gurung,female,psychosocial_counseling,0,health
ramechhap,gurung,female,healthcare,0,health
ramechhap,gurung,female,education,0,education
ramechhap,gurung,female,seeds_and_fertilizers,0,food
ramechhap,gurung,male,short_term_shelter__tent_shelt,0,housing
ramechhap,gurung,male,other,0,
ramechhap,gurung,male,long_term_shelter__housing,0,housing
ramechhap,gurung,male,livelihoods,0,
ramechhap,gurung,male,clean_water,0,water
ramechhap,gurung,male,financial_support,0,financial
ramechhap,gurung,male,food,0,food
ramechhap,gurung,male,housing_inspections,0,housing
ramechhap,gurung,male,toilets_sanitation,0,health
ramechhap,gurung,male,psychosocial_counseling,0,health
ramechhap,gurung,male,healthcare,0,health
ramechhap,gurung,male,education,0,education
ramechhap,gurung,male,seeds_and_fertilizers,0,food
ramechhap,janajati,female,long_term_shelter__housing,3,housing
ramechhap,janajati,female,financial_support,3,financial
ramechhap,janajati,female,short_term_shelter__tent_shelt,2,housing
ramechhap,janajati,female,other,0,
ramechhap,janajati,female,livelihoods,0,
ramechhap,janajati,female,clean_water,0,water
ramechhap,janajati,female,food,0,food
ramechhap,janajati,female,housing_inspections,0,housing
ramechhap,janajati,female,toilets_sanitation,0,health
ramechhap,janajati,female,psychosocial_counseling,0,health
ramechhap,janajati,female,healthcare,0,health
ramechhap,janajati,female,education,0,education
ramechhap,janajati,female,seeds_and_fertilizers,0,food
ramechhap,janajati,male,long_term_shelter__housing,13,housing
ramechhap,janajati,male,financial_support,5,financial
ramechhap,janajati,male,short_term_shelter__tent_shelt,1,housing
ramechhap,janajati,male,food,1,food
ramechhap,janajati,male,psychosocial_counseling,1,health
ramechhap,janajati,male,other,0,
ramechhap,janajati,male,livelihoods,0,
ramechhap,janajati,male,clean_water,0,water
ramechhap,janajati,male,housing_inspections,0,housing
ramechhap,janajati,male,toilets_sanitation,0,health
ramechhap,janajati,male,healthcare,0,health
ramechhap,janajati,male,education,0,education
ramechhap,janajati,male,seeds_and_fertilizers,0,food
ramechhap,muslim,female,short_term_shelter__tent_shelt,0,housing
ramechhap,muslim,female,other,0,
ramechhap,muslim,female,long_term_shelter__housing,0,housing
ramechhap,muslim,female,livelihoods,0,
ramechhap,muslim,female,clean_water,0,water
ramechhap,muslim,female,financial_support,0,financial
ramechhap,muslim,female,food,0,food
ramechhap,muslim,female,housing_inspections,0,housing
ramechhap,muslim,female,toilets_sanitation,0,health
ramechhap,muslim,female,psychosocial_counseling,0,health
ramechhap,muslim,female,healthcare,0,health
ramechhap,muslim,female,education,0,education
ramechhap,muslim,female,seeds_and_fertilizers,0,food
ramechhap,muslim,male,short_term_shelter__tent_shelt,0,housing
ramechhap,muslim,male,other,0,
ramechhap,muslim,male,long_term_shelter__housing,0,housing
ramechhap,muslim,male,livelihoods,0,
ramechhap,muslim,male,clean_water,0,water
ramechhap,muslim,male,financial_support,0,financial
ramechhap,muslim,male,food,0,food
ramechhap,muslim,male,housing_inspections,0,housing
ramechhap,muslim,male,toilets_sanitation,0,health
ramechhap,muslim,male,psychosocial_counseling,0,health
ramechhap,muslim,male,healthcare,0,health
ramechhap,muslim,male,education,0,education
ramechhap,muslim,male,seeds_and_fertilizers,0,food
ramechhap,newar,female,short_term_shelter__tent_shelt,1,housing
ramechhap,newar,female,financial_support,1,financial
ramechhap,newar,female,other,0,
ramechhap,newar,female,long_term_shelter__housing,0,housing
ramechhap,newar,female,livelihoods,0,
ramechhap,newar,female,clean_water,0,water
ramechhap,newar,female,food,0,food
ramechhap,newar,female,housing_inspections,0,housing
ramechhap,newar,female,toilets_sanitation,0,health
ramechhap,newar,female,psychosocial_counseling,0,health
ramechhap,newar,female,healthcare,0,health
ramechhap,newar,female,education,0,education
ramechhap,newar,female,seeds_and_fertilizers,0,food
ramechhap,newar,male,long_term_shelter__housing,4,housing
ramechhap,newar,male,livelihoods,2,
ramechhap,newar,male,short_term_shelter__tent_shelt,1,housing
ramechhap,newar,male,financial_support,1,financial
ramechhap,newar,male,other,0,
ramechhap,newar,male,clean_water,0,water
ramechhap,newar,male,food,0,food
ramechhap,newar,male,housing_inspections,0,housing
ramechhap,newar,male,toilets_sanitation,0,health
ramechhap,newar,male,psychosocial_counseling,0,health
ramechhap,newar,male,healthcare,0,health
ramechhap,newar,male,education,0,education
ramechhap,newar,male,seeds_and_fertilizers,0,food
ramechhap,other,female,long_term_shelter__housing,11,housing
ramechhap,other,female,short_term_shelter__tent_shelt,3,housing
ramechhap,other,female,financial_support,1,financial
ramechhap,other,female,food,1,food
ramechhap,other,female,healthcare,1,health
ramechhap,other,female,other,0,
ramechhap,other,female,livelihoods,0,
ramechhap,other,female,clean_water,0,water
ramechhap,other,female,housing_inspections,0,housing
ramechhap,other,female,toilets_sanitation,0,health
ramechhap,other,female,psychosocial_counseling,0,health
ramechhap,other,female,education,0,education
ramechhap,other,female,seeds_and_fertilizers,0,food
ramechhap,other,male,long_term_shelter__housing,12,housing
ramechhap,other,male,short_term_shelter__tent_shelt,2,housing
ramechhap,other,male,financial_support,2,financial
ramechhap,other,male,other,0,
ramechhap,other,male,livelihoods,0,
ramechhap,other,male,clean_water,0,water
ramechhap,other,male,food,0,food
ramechhap,other,male,housing_inspections,0,housing
ramechhap,other,male,toilets_sanitation,0,health
ramechhap,other,male,psychosocial_counseling,0,health
ramechhap,other,male,healthcare,0,health
ramechhap,other,male,education,0,education
ramechhap,other,male,seeds_and_fertilizers,0,food
ramechhap,tamang,female,long_term_shelter__housing,3,housing
ramechhap,tamang,female,short_term_shelter__tent_shelt,2,housing
ramechhap,tamang,female,healthcare,1,health
ramechhap,tamang,female,other,0,
ramechhap,tamang,female,livelihoods,0,
ramechhap,tamang,female,clean_water,0,water
ramechhap,tamang,female,financial_support,0,financial
ramechhap,tamang,female,food,0,food
ramechhap,tamang,female,housing_inspections,0,housing
ramechhap,tamang,female,toilets_sanitation,0,health
ramechhap,tamang,female,psychosocial_counseling,0,health
ramechhap,tamang,female,education,0,education
ramechhap,tamang,female,seeds_and_fertilizers,0,food
ramechhap,tamang,male,long_term_shelter__housing,5,housing
ramechhap,tamang,male,short_term_shelter__tent_shelt,1,housing
ramechhap,tamang,male,other,0,
ramechhap,tamang,male,livelihoods,0,
ramechhap,tamang,male,clean_water,0,water
ramechhap,tamang,male,financial_support,0,financial
ramechhap,tamang,male,food,0,food
ramechhap,tamang,male,housing_inspections,0,housing
ramechhap,tamang,male,toilets_sanitation,0,health
ramechhap,tamang,male,psychosocial_counseling,0,health
ramechhap,tamang,male,healthcare,0,health
ramechhap,tamang,male,education,0,education
ramechhap,tamang,male,seeds_and_fertilizers,0,food
rasuwa,brahmin,female,short_term_shelter__tent_shelt,7,housing
rasuwa,brahmin,female,long_term_shelter__housing,5,housing
rasuwa,brahmin,female,education,2,education
rasuwa,brahmin,female,financial_support,1,financial
rasuwa,brahmin,female,other,0,
rasuwa,brahmin,female,livelihoods,0,
rasuwa,brahmin,female,clean_water,0,water
rasuwa,brahmin,female,food,0,food
rasuwa,brahmin,female,housing_inspections,0,housing
rasuwa,brahmin,female,toilets_sanitation,0,health
rasuwa,brahmin,female,psychosocial_counseling,0,health
rasuwa,brahmin,female,healthcare,0,health
rasuwa,brahmin,female,seeds_and_fertilizers,0,food
rasuwa,brahmin,male,long_term_shelter__housing,22,housing
rasuwa,brahmin,male,short_term_shelter__tent_shelt,8,housing
rasuwa,brahmin,male,financial_support,3,financial
rasuwa,brahmin,male,livelihoods,1,
rasuwa,brahmin,male,clean_water,1,water
rasuwa,brahmin,male,psychosocial_counseling,1,health
rasuwa,brahmin,male,education,1,education
rasuwa,brahmin,male,other,0,
rasuwa,brahmin,male,food,0,food
rasuwa,brahmin,male,housing_inspections,0,housing
rasuwa,brahmin,male,toilets_sanitation,0,health
rasuwa,brahmin,male,healthcare,0,health
rasuwa,brahmin,male,seeds_and_fertilizers,0,food
rasuwa,chhetri,female,short_term_shelter__tent_shelt,0,housing
rasuwa,chhetri,female,other,0,
rasuwa,chhetri,female,long_term_shelter__housing,0,housing
rasuwa,chhetri,female,livelihoods,0,
rasuwa,chhetri,female,clean_water,0,water
rasuwa,chhetri,female,financial_support,0,financial
rasuwa,chhetri,female,food,0,food
rasuwa,chhetri,female,housing_inspections,0,housing
rasuwa,chhetri,female,toilets_sanitation,0,health
rasuwa,chhetri,female,psychosocial_counseling,0,health
rasuwa,chhetri,female,healthcare,0,health
rasuwa,chhetri,female,education,0,education
rasuwa,chhetri,female,seeds_and_fertilizers,0,food
rasuwa,chhetri,male,long_term_shelter__housing,2,housing
rasuwa,chhetri,male,short_term_shelter__tent_shelt,1,housing
rasuwa,chhetri,male,other,0,
rasuwa,chhetri,male,livelihoods,0,
rasuwa,chhetri,male,clean_water,0,water
rasuwa,chhetri,male,financial_support,0,financial
rasuwa,chhetri,male,food,0,food
rasuwa,chhetri,male,housing_inspections,0,housing
rasuwa,chhetri,male,toilets_sanitation,0,health
rasuwa,chhetri,male,psychosocial_counseling,0,health
rasuwa,chhetri,male,healthcare,0,health
rasuwa,chhetri,male,education,0,education
rasuwa,chhetri,male,seeds_and_fertilizers,0,food
rasuwa,dalit,female,short_term_shelter__tent_shelt,1,housing
rasuwa,dalit,female,other,0,
rasuwa,dalit,female,long_term_shelter__housing,0,housing
rasuwa,dalit,female,livelihoods,0,
rasuwa,dalit,female,clean_water,0,water
rasuwa,dalit,female,financial_support,0,financial
rasuwa,dalit,female,food,0,food
rasuwa,dalit,female,housing_inspections,0,housing
rasuwa,dalit,female,toilets_sanitation,0,health
rasuwa,dalit,female,psychosocial_counseling,0,health
rasuwa,dalit,female,healthcare,0,health
rasuwa,dalit,female,education,0,education
rasuwa,dalit,female,seeds_and_fertilizers,0,food
rasuwa,dalit,male,financial_support,3,financial
rasuwa,dalit,male,short_term_shelter__tent_shelt,1,housing
rasuwa,dalit,male,toilets_sanitation,1,health
rasuwa,dalit,male,other,0,
rasuwa,dalit,male,long_term_shelter__housing,0,housing
rasuwa,dalit,male,livelihoods,0,
rasuwa,dalit,male,clean_water,0,water
rasuwa,dalit,male,food,0,food
rasuwa,dalit,male,housing_inspections,0,housing
rasuwa,dalit,male,psychosocial_counseling,0,health
rasuwa,dalit,male,healthcare,0,health
rasuwa,dalit,male,education,0,education
rasuwa,dalit,male,seeds_and_fertilizers,0,food
rasuwa,gurung,female,healthcare,1,health
rasuwa,gurung,female,short_term_shelter__tent_shelt,0,housing
rasuwa,gurung,female,other,0,
rasuwa,gurung,female,long_term_shelter__housing,0,housing
rasuwa,gurung,female,livelihoods,0,
rasuwa,gurung,female,clean_water,0,water
rasuwa,gurung,female,financial_support,0,financial
rasuwa,gurung,female,food,0,food
rasuwa,gurung,female,housing_inspections,0,housing
rasuwa,gurung,female,toilets_sanitation,0,health
rasuwa,gurung,female,psychosocial_counseling,0,health
rasuwa,gurung,female,education,0,education
rasuwa,gurung,female,seeds_and_fertilizers,0,food
rasuwa,gurung,male,long_term_shelter__housing,1,housing
rasuwa,gurung,male,short_term_shelter__tent_shelt,0,housing
rasuwa,gurung,male,other,0,
rasuwa,gurung,male,livelihoods,0,
rasuwa,gurung,male,clean_water,0,water
rasuwa,gurung,male,financial_support,0,financial
rasuwa,gurung,male,food,0,food
rasuwa,gurung,male,housing_inspections,0,housing
rasuwa,gurung,male,toilets_sanitation,0,health
rasuwa,gurung,male,psychosocial_counseling,0,health
rasuwa,gurung,male,healthcare,0,health
rasuwa,gurung,male,education,0,education
rasuwa,gurung,male,seeds_and_fertilizers,0,food
rasuwa,janajati,female,short_term_shelter__tent_shelt,2,housing
rasuwa,janajati,female,other,0,
rasuwa,janajati,female,long_term_shelter__housing,0,housing
rasuwa,janajati,female,livelihoods,0,
rasuwa,janajati,female,clean_water,0,water
rasuwa,janajati,female,financial_support,0,financial
rasuwa,janajati,female,food,0,food
rasuwa,janajati,female,housing_inspections,0,housing
rasuwa,janajati,female,toilets_sanitation,0,health
rasuwa,janajati,female,psychosocial_counseling,0,health
rasuwa,janajati,female,healthcare,0,health
rasuwa,janajati,female,education,0,education
rasuwa,janajati,female,seeds_and_fertilizers,0,food
rasuwa,janajati,male,long_term_shelter__housing,1,housing
rasuwa,janajati,male,financial_support,1,financial
rasuwa,janajati,male,short_term_shelter__tent_shelt,0,housing
rasuwa,janajati,male,other,0,
rasuwa,janajati,male,livelihoods,0,
rasuwa,janajati,male,clean_water,0,water
rasuwa,janajati,male,food,0,food
rasuwa,janajati,male,housing_inspections,0,housing
rasuwa,janajati,male,toilets_sanitation,0,health
rasuwa,janajati,male,psychosocial_counseling,0,health
rasuwa,janajati,male,healthcare,0,health
rasuwa,janajati,male,education,0,education
rasuwa,janajati,male,seeds_and_fertilizers,0,food
rasuwa,muslim,female,short_term_shelter__tent_shelt,0,housing
rasuwa,muslim,female,other,0,
rasuwa,muslim,female,long_term_shelter__housing,0,housing
rasuwa,muslim,female,livelihoods,0,
rasuwa,muslim,female,clean_water,0,water
rasuwa,muslim,female,financial_support,0,financial
rasuwa,muslim,female,food,0,food
rasuwa,muslim,female,housing_inspections,0,housing
rasuwa,muslim,female,toilets_sanitation,0,health
rasuwa,muslim,female,psychosocial_counseling,0,health
rasuwa,muslim,female,healthcare,0,health
rasuwa,muslim,female,education,0,education
rasuwa,muslim,female,seeds_and_fertilizers,0,food
rasuwa,muslim,male,short_term_shelter__tent_shelt,0,housing
rasuwa,muslim,male,other,0,
rasuwa,muslim,male,long_term_shelter__housing,0,housing
rasuwa,muslim,male,livelihoods,0,
rasuwa,muslim,male,clean_water,0,water
rasuwa,muslim,male,financial_support,0,financial
rasuwa,muslim,male,food,0,food
rasuwa,muslim,male,housing_inspections,0,housing
rasuwa,muslim,male,toilets_sanitation,0,health
rasuwa,muslim,male,psychosocial_counseling,0,health
rasuwa,muslim,male,healthcare,0,health
rasuwa,muslim,male,education,0,education
rasuwa,muslim,male,seeds_and_fertilizers,0,food
rasuwa,newar,female,short_term_shelter__tent_shelt,0,housing
rasuwa,newar,female,other,0,
rasuwa,newar,female,long_term_shelter__housing,0,housing
rasuwa,newar,female,livelihoods,0,
rasuwa,newar,female,clean_water,0,water
rasuwa,newar,female,financial_support,0,financial
rasuwa,newar,female,food,0,food
rasuwa,newar,female,housing_inspections,0,housing
rasuwa,newar,female,toilets_sanitation,0,health
rasuwa,newar,female,psychosocial_counseling,0,health
rasuwa,newar,female,healthcare,0,health
rasuwa,newar,female,education,0,education
rasuwa,newar,female,seeds_and_fertilizers,0,food
rasuwa,newar,male,long_term_shelter__housing,2,housing
rasuwa,newar,male,short_term_shelter__tent_shelt,0,housing
rasuwa,newar,male,other,0,
rasuwa,newar,male,livelihoods,0,
rasuwa,newar,male,clean_water,0,water
rasuwa,newar,male,financial_support,0,financial
rasuwa,newar,male,food,0,food
rasuwa,newar,male,housing_inspections,0,housing
rasuwa,newar,male,toilets_sanitation,0,health
rasuwa,newar,male,psychosocial_counseling,0,health
rasuwa,newar,male,healthcare,0,health
rasuwa,newar,male,education,0,education
rasuwa,newar,male,seeds_and_fertilizers,0,food
rasuwa,other,female,short_term_shelter__tent_shelt,0,housing
rasuwa,other,female,other,0,
rasuwa,other,female,long_term_shelter__housing,0,housing
rasuwa,other,female,livelihoods,0,
rasuwa,other,female,clean_water,0,water
rasuwa,other,female,financial_support,0,financial
rasuwa,other,female,food,0,food
rasuwa,other,female,housing_inspections,0,housing
rasuwa,other,female,toilets_sanitation,0,health
rasuwa,other,female,psychosocial_counseling,0,health
rasuwa,other,female,healthcare,0,health
rasuwa,other,female,education,0,education
rasuwa,other,female,seeds_and_fertilizers,0,food
rasuwa,other,male,long_term_shelter__housing,2,housing
rasuwa,other,male,short_term_shelter__tent_shelt,0,housing
rasuwa,other,male,other,0,
rasuwa,other,male,livelihoods,0,
rasuwa,other,male,clean_water,0,water
rasuwa,other,male,financial_support,0,financial
rasuwa,other,male,food,0,food
rasuwa,other,male,housing_inspections,0,housing
rasuwa,other,male,toilets_sanitation,0,health
rasuwa,other,male,psychosocial_counseling,0,health
rasuwa,other,male,healthcare,0,health
rasuwa,other,male,education,0,education
rasuwa,other,male,seeds_and_fertilizers,0,food
rasuwa,tamang,female,long_term_shelter__housing,13,housing
rasuwa,tamang,female,financial_support,4,financial
rasuwa,tamang,female,short_term_shelter__tent_shelt,3,housing
rasuwa,tamang,female,housing_inspections,2,housing
rasuwa,tamang,female,toilets_sanitation,2,health
rasuwa,tamang,female,healthcare,1,health
rasuwa,tamang,female,other,0,
rasuwa,tamang,female,livelihoods,0,
rasuwa,tamang,female,clean_water,0,water
rasuwa,tamang,female,food,0,food
rasuwa,tamang,female,psychosocial_counseling,0,health
rasuwa,tamang,female,education,0,education
rasuwa,tamang,female,seeds_and_fertilizers,0,food
rasuwa,tamang,male,long_term_shelter__housing,51,housing
rasuwa,tamang,male,financial_support,14,financial
rasuwa,tamang,male,short_term_shelter__tent_shelt,7,housing
rasuwa,tamang,male,housing_inspections,3,housing
rasuwa,tamang,male,livelihoods,2,
rasuwa,tamang,male,clean_water,2,water
rasuwa,tamang,male,healthcare,2,health
rasuwa,tamang,male,other,0,
rasuwa,tamang,male,food,0,food
rasuwa,tamang,male,toilets_sanitation,0,health
rasuwa,tamang,male,psychosocial_counseling,0,health
rasuwa,tamang,male,education,0,education
rasuwa,tamang,male,seeds_and_fertilizers,0,food
sindhuli,brahmin,female,long_term_shelter__housing,5,housing
sindhuli,brahmin,female,short_term_shelter__tent_shelt,2,housing
sindhuli,brahmin,female,education,1,education
sindhuli,brahmin,female,other,0,
sindhuli,brahmin,female,livelihoods,0,
sindhuli,brahmin,female,clean_water,0,water
sindhuli,brahmin,female,financial_support,0,financial
sindhuli,brahmin,female,food,0,food
sindhuli,brahmin,female,housing_inspections,0,housing
sindhuli,brahmin,female,toilets_sanitation,0,health
sindhuli,brahmin,female,psychosocial_counseling,0,health
sindhuli,brahmin,female,healthcare,0,health
sindhuli,brahmin,female,seeds_and_fertilizers,0,food
sindhuli,brahmin,male,long_term_shelter__housing,7,housing
sindhuli,brahmin,male,short_term_shelter__tent_shelt,1,housing
sindhuli,brahmin,male,housing_inspections,1,housing
sindhuli,brahmin,male,psychosocial_counseling,1,health
sindhuli,brahmin,male,healthcare,1,health
sindhuli,brahmin,male,other,0,
sindhuli,brahmin,male,livelihoods,0,
sindhuli,brahmin,male,clean_water,0,water
sindhuli,brahmin,male,financial_support,0,financial
sindhuli,brahmin,male,food,0,food
sindhuli,brahmin,male,toilets_sanitation,0,health
sindhuli,brahmin,male,education,0,education
sindhuli,brahmin,male,seeds_and_fertilizers,0,food
sindhuli,chhetri,female,long_term_shelter__housing,7,housing
sindhuli,chhetri,female,short_term_shelter__tent_shelt,2,housing
sindhuli,chhetri,female,housing_inspections,1,housing
sindhuli,chhetri,female,other,0,
sindhuli,chhetri,female,livelihoods,0,
sindhuli,chhetri,female,clean_water,0,water
sindhuli,chhetri,female,financial_support,0,financial
sindhuli,chhetri,female,food,0,food
sindhuli,chhetri,female,toilets_sanitation,0,health
sindhuli,chhetri,female,psychosocial_counseling,0,health
sindhuli,chhetri,female,healthcare,0,health
sindhuli,chhetri,female,education,0,education
sindhuli,chhetri,female,seeds_and_fertilizers,0,food
sindhuli,chhetri,male,short_term_shelter__tent_shelt,10,housing
sindhuli,chhetri,male,long_term_shelter__housing,6,housing
sindhuli,chhetri,male,clean_water,1,water
sindhuli,chhetri,male,other,0,
sindhuli,chhetri,male,livelihoods,0,
sindhuli,chhetri,male,financial_support,0,financial
sindhuli,chhetri,male,food,0,food
sindhuli,chhetri,male,housing_inspections,0,housing
sindhuli,chhetri,male,toilets_sanitation,0,health
sindhuli,chhetri,male,psychosocial_counseling,0,health
sindhuli,chhetri,male,healthcare,0,health
sindhuli,chhetri,male,education,0,education
sindhuli,chhetri,male,seeds_and_fertilizers,0,food
sindhuli,dalit,female,short_term_shelter__tent_shelt,5,housing
sindhuli,dalit,female,long_term_shelter__housing,1,housing
sindhuli,dalit,female,toilets_sanitation,1,health
sindhuli,dalit,female,other,0,
sindhuli,dalit,female,livelihoods,0,
sindhuli,dalit,female,clean_water,0,water
sindhuli,dalit,female,financial_support,0,financial
sindhuli,dalit,female,food,0,food
sindhuli,dalit,female,housing_inspections,0,housing
sindhuli,dalit,female,psychosocial_counseling,0,health
sindhuli,dalit,female,healthcare,0,health
sindhuli,dalit,female,education,0,education
sindhuli,dalit,female,seeds_and_fertilizers,0,food
sindhuli,dalit,male,short_term_shelter__tent_shelt,13,housing
sindhuli,dalit,male,long_term_shelter__housing,2,housing
sindhuli,dalit,male,financial_support,1,financial
sindhuli,dalit,male,education,1,education
sindhuli,dalit,male,other,0,
sindhuli,dalit,male,livelihoods,0,
sindhuli,dalit,male,clean_water,0,water
sindhuli,dalit,male,food,0,food
sindhuli,dalit,male,housing_inspections,0,housing
sindhuli,dalit,male,toilets_sanitation,0,health
sindhuli,dalit,male,psychosocial_counseling,0,health
sindhuli,dalit,male,healthcare,0,health
sindhuli,dalit,male,seeds_and_fertilizers,0,food
sindhuli,gurung,female,short_term_shelter__tent_shelt,0,housing
sindhuli,gurung,female,other,0,
sindhuli,gurung,female,long_term_shelter__housing,0,housing
sindhuli,gurung,female,livelihoods,0,
sindhuli,gurung,female,clean_water,0,water
sindhuli,gurung,female,financial_support,0,financial
sindhuli,gurung,female,food,0,food
sindhuli,gurung,female,housing_inspections,0,housing
sindhuli,gurung,female,toilets_sanitation,0,health
sindhuli,gurung,female,psychosocial_counseling,0,health
sindhuli,gurung,female,healthcare,0,health
sindhuli,gurung,female,education,0,education
sindhuli,gurung,female,seeds_and_fertilizers,0,food
sindhuli,gurung,male,short_term_shelter__tent_shelt,0,housing
sindhuli,gurung,male,other,0,
sindhuli,gurung,male,long_term_shelter__housing,0,housing
sindhuli,gurung,male,livelihoods,0,
sindhuli,gurung,male,clean_water,0,water
sindhuli,gurung,male,financial_support,0,financial
sindhuli,gurung,male,food,0,food
sindhuli,gurung,male,housing_inspections,0,housing
sindhuli,gurung,male,toilets_sanitation,0,health
sindhuli,gurung,male,psychosocial_counseling,0,health
sindhuli,gurung,male,healthcare,0,health
sindhuli,gurung,male,education,0,education
sindhuli,gurung,male,seeds_and_fertilizers,0,food
sindhuli,janajati,female,short_term_shelter__tent_shelt,6,housing
sindhuli,janajati,female,long_term_shelter__housing,3,housing
sindhuli,janajati,female,livelihoods,1,
sindhuli,janajati,female,financial_support,1,financial
sindhuli,janajati,female,toilets_sanitation,1,health
sindhuli,janajati,female,other,0,
sindhuli,janajati,female,clean_water,0,water
sindhuli,janajati,female,food,0,food
sindhuli,janajati,female,housing_inspections,0,housing
sindhuli,janajati,female,psychosocial_counseling,0,health
sindhuli,janajati,female,healthcare,0,health
sindhuli,janajati,female,education,0,education
sindhuli,janajati,female,seeds_and_fertilizers,0,food
sindhuli,janajati,male,short_term_shelter__tent_shelt,9,housing
sindhuli,janajati,male,long_term_shelter__housing,9,housing
sindhuli,janajati,male,livelihoods,1,
sindhuli,janajati,male,financial_support,1,financial
sindhuli,janajati,male,healthcare,1,health
sindhuli,janajati,male,other,0,
sindhuli,janajati,male,clean_water,0,water
sindhuli,janajati,male,food,0,food
sindhuli,janajati,male,housing_inspections,0,housing
sindhuli,janajati,male,toilets_sanitation,0,health
sindhuli,janajati,male,psychosocial_counseling,0,health
sindhuli,janajati,male,education,0,education
sindhuli,janajati,male,seeds_and_fertilizers,0,food
sindhuli,muslim,female,short_term_shelter__tent_shelt,0,housing
sindhuli,muslim,female,other,0,
sindhuli,muslim,female,long_term_shelter__housing,0,housing
sindhuli,muslim,female,livelihoods,0,
sindhuli,muslim,female,clean_water,0,water
sindhuli,muslim,female,financial_support,0,financial
sindhuli,muslim,female,food,0,food
sindhuli,muslim,female,housing_inspections,0,housing
sindhuli,muslim,female,toilets_sanitation,0,health
sindhuli,muslim,female,psychosocial_counseling,0,health
sindhuli,muslim,female,healthcare,0,health
sindhuli,muslim,female,education,0,education
sindhuli,muslim,female,seeds_and_fertilizers,0,food
sindhuli,muslim,male,short_term_shelter__tent_shelt,0,housing
sindhuli,muslim,male,other,0,
sindhuli,muslim,male,long_term_shelter__housing,0,housing
sindhuli,muslim,male,livelihoods,0,
sindhuli,muslim,male,clean_water,0,water
sindhuli,muslim,male,financial_support,0,financial
sindhuli,muslim,male,food,0,food
sindhuli,muslim,male,housing_inspections,0,housing
sindhuli,muslim,male,toilets_sanitation,0,health
sindhuli,muslim,male,psychosocial_counseling,0,health
sindhuli,muslim,male,healthcare,0,health
sindhuli,muslim,male,education,0,education
sindhuli,muslim,male,seeds_and_fertilizers,0,food
sindhuli,newar,female,short_term_shelter__tent_shelt,10,housing
sindhuli,newar,female,housing_inspections,2,housing
sindhuli,newar,female,livelihoods,1,
sindhuli,newar,female,other,0,
sindhuli,newar,female,long_term_shelter__housing,0,housing
sindhuli,newar,female,clean_water,0,water
sindhuli,newar,female,financial_support,0,financial
sindhuli,newar,female,food,0,food
sindhuli,newar,female,toilets_sanitation,0,health
sindhuli,newar,female,psychosocial_counseling,0,health
sindhuli,newar,female,healthcare,0,health
sindhuli,newar,female,education,0,education
sindhuli,newar,female,seeds_and_fertilizers,0,food
sindhuli,newar,male,long_term_shelter__housing,5,housing
sindhuli,newar,male,short_term_shelter__tent_shelt,4,housing
sindhuli,newar,male,housing_inspections,1,housing
sindhuli,newar,male,toilets_sanitation,1,health
sindhuli,newar,male,other,0,
sindhuli,newar,male,livelihoods,0,
sindhuli,newar,male,clean_water,0,water
sindhuli,newar,male,financial_support,0,financial
sindhuli,newar,male,food,0,food
sindhuli,newar,male,psychosocial_counseling,0,health
sindhuli,newar,male,healthcare,0,health
sindhuli,newar,male,education,0,education
sindhuli,newar,male,seeds_and_fertilizers,0,food
sindhuli,other,female,short_term_shelter__tent_shelt,0,housing
sindhuli,other,female,other,0,
sindhuli,other,female,long_term_shelter__housing,0,housing
sindhuli,other,female,livelihoods,0,
sindhuli,other,female,clean_water,0,water
sindhuli,other,female,financial_support,0,financial
sindhuli,other,female,food,0,food
sindhuli,other,female,housing_inspections,0,housing
sindhuli,other,female,toilets_sanitation,0,health
sindhuli,other,female,psychosocial_counseling,0,health
sindhuli,other,female,healthcare,0,health
sindhuli,other,female,education,0,education
sindhuli,other,female,seeds_and_fertilizers,0,food
sindhuli,other,male,short_term_shelter__tent_shelt,0,housing
sindhuli,other,male,other,0,
sindhuli,other,male,long_term_shelter__housing,0,housing
